"dates","observed","expected","sd","p.value"
"2020-06-30",-0.0122767042062764,-0.0188679245283019,0.0223834920112274,0.768400373848477
"2020-12-31",0.0235163324064999,-0.0188679245283019,0.0233352407548227,0.0693213486498678
"2021-06-30",-0.0061946990928985,-0.0188679245283019,0.0165442079755447,0.443663278380668
"2021-12-31",0.0188733813266812,-0.0188679245283019,0.0186052248362616,0.0425059155175793
"2022-06-30",0.0174131323748711,-0.0188679245283019,0.01761406010414,0.0394197501674762
"2022-09-30",0.0176731506115461,-0.0188679245283019,0.0177253010600312,0.0392533902295307
