"Dates","cc","pr","tdew","tmin","tmoy","tmax","wspd","wspd10","rh","ah","insol","ps"
2020-03-22,11,34.04,18.486,17.696,21.044,25.294,2.276,3.444,86.174,15.8307480351066,18.154,87.756
2020-03-29,113,70.43,18.3485714285714,17.2214285714286,21.4471428571429,26.4585714285714,1.76714285714286,2.78714285714286,83.75,15.7366698936003,20.35,87.7785714285714
2020-04-05,262,2.51,16.6028571428571,15.1328571428571,20.7742857142857,26.8314285714286,1.99428571428571,3.13714285714286,78.91,14.3019285257496,23.4314285714286,87.8385714285714
2020-04-12,279,5.96,16.8157142857143,16.2571428571429,21.3485714285714,27.0085714285714,2.08714285714286,3.18571428571429,77.2328571428571,14.4142541713764,19.6757142857143,87.8742857142857
2020-04-19,356,0.19,17.1314285714286,16.0985714285714,21.4214285714286,27.3914285714286,2.13571428571429,3.37857142857143,78.49,14.7414119096302,21.7928571428571,87.8642857142857
2020-04-26,541,0.02,13.7442857142857,12.8785714285714,19.3442857142857,26.1085714285714,1.86285714285714,2.99,72.6871428571429,12.0970734368163,22.2442857142857,87.9085714285714
2020-05-03,738,0.04,15.8428571428571,15.3285714285714,21.0785714285714,27.6442857142857,2.11285714285714,3.29142857142857,74.6957142857143,13.7554509890364,21.1057142857143,88.0671428571429
2020-05-10,1260,0,12.0085714285714,12.8714285714286,18.9028571428571,26.35,2.78285714285714,4.26714285714286,67.3028571428571,10.9132910633985,21.0528571428571,88.1
2020-05-17,3894,0,11.2257142857143,11.7814285714286,18.5428571428571,26.3557142857143,2.01428571428571,3.24142857142857,66.4642857142857,10.575279483935,21.81,88.1242857142857
2020-05-24,5991,0.02,9.69857142857143,9.73142857142857,17.1385714285714,26.0085714285714,2.45,3.81,65.7585714285714,9.60424099399247,21.4314285714286,88.2628571428571
2020-05-31,7125,0.01,13.0514285714286,13.2928571428571,20.0285714285714,27.6385714285714,1.85,2.90857142857143,68.0171428571429,11.7771774415631,18.59,88.0528571428571
2020-06-07,7623,0.02,11.0814285714286,11.9128571428571,18.7042857142857,26.3471428571429,2.31,3.49857142857143,64.9728571428571,10.4106548643334,18.3157142857143,88.2071428571429
2020-06-14,8836,0,8.13,10.1985714285714,17.1957142857143,25.6071428571429,2.41285714285714,3.69571428571429,59.8014285714286,8.7354913301916,18.99,88.1242857142857
2020-06-21,9905,0.11,7.51,9.10714285714286,15.6757142857143,23.8971428571429,2.99428571428571,4.47428571428571,63.0342857142857,8.43338872767817,18.4957142857143,88.3471428571429
2020-06-28,10512,0.24,8.65285714285714,10.1142857142857,17.7571428571429,26.1485714285714,1.73428571428571,2.73,60.6957142857143,9.19770410250429,17.4314285714286,88.0557142857143
2020-07-05,11322,0.02,6.67714285714286,9.72857142857143,16.8057142857143,25.5628571428571,3.14142857142857,4.69857142857143,56.2757142857143,8.09011045488934,19.4685714285714,88.1828571428571
2020-07-12,13002,0,9.54857142857143,10.8514285714286,18.5171428571429,27.63,2.71,4.11571428571429,60.9842857142857,9.7619907242189,19.4914285714286,88.03
2020-07-19,16350,0.43,5.12857142857143,8.86,15.81,24.6071428571429,3.99,5.85,54.3385714285714,7.28228958895929,17.7128571428571,88.29
2020-07-26,26749,0,6.96571428571429,9.28,16.3171428571429,24.7571428571429,3.34571428571429,4.84285714285714,58.3671428571429,8.10686461502616,19.1328571428571,88.15
2020-08-02,38896,0.06,6.23428571428571,9.83142857142857,17.3614285714286,26.0214285714286,3.28285714285714,4.74714285714286,52.4542857142857,7.78043608135603,19.7,88.21
2020-08-09,51033,0,7.05428571428571,11.3485714285714,19.3128571428571,28.2857142857143,2.85857142857143,4.20714285714286,50.0271428571429,8.29372125152958,20.96,88.1657142857143
