"Dates","cc","pr","tdew","tmin","tmoy","tmax","wspd","wspd10","rh","ah","insol","ps"
2020-03-29,15,0.18,2.26333333333333,12.3683333333333,19.9683333333333,27.7483333333333,3.51,4.63833333333333,34.2183333333333,5.83039043845273,19.9683333333333,94.6366666666667
2020-04-05,86,0,0.878571428571429,12.8385714285714,21.2057142857143,30.3928571428571,3.78571428571429,5.05142857142857,29.2942857142857,5.34363504939662,25.0728571428571,94.7114285714286
2020-04-12,157,0,-0.484285714285714,10.3457142857143,18.8814285714286,27.4228571428571,3.24428571428571,4.16714285714286,30.25,4.85030595106039,26.8042857142857,95.2971428571429
2020-04-19,307,0.02,1.68714285714286,16.3628571428571,25.1742857142857,34.5214285714286,3.46285714285714,4.50428571428571,25.9742857142857,5.91872470087536,25.8557142857143,95.0628571428571
2020-04-26,404,0,1.67857142857143,18.3428571428571,26.7971428571429,35.8171428571429,3.99,5.18285714285714,22.2342857142857,5.53566649707065,24.1928571428571,94.6085714285714
2020-05-03,433,0,1.31,18.55,26.97,35.4085714285714,4.21285714285714,5.42,21.8142857142857,5.56609357795271,27.6128571428571,94.9142857142857
2020-05-10,446,0,-2.36428571428571,17.0828571428571,26.1485714285714,35.3085714285714,2.92428571428571,3.78571428571429,17.93,4.34028078062825,28.3871428571429,95.0742857142857
2020-05-17,450,0,-6.91428571428571,20.0685714285714,29.35,38.4885714285714,3.44571428571429,4.66428571428571,9.51714285714286,2.82341552570478,28.3685714285714,94.9328571428571
2020-05-24,495,0,5.29857142857143,20.4328571428571,28.5728571428571,36.5885714285714,5.25285714285714,6.70428571428571,26.5728571428571,7.10775628683734,27.0585714285714,94.93
2020-05-31,760,1.89,3.64714285714286,19.3742857142857,27.1414285714286,34.9471428571429,4.30285714285714,5.45,23.9657142857143,6.16029714897065,26.8271428571429,95.15
2020-06-07,1506,0,5.31,22.2271428571429,31.15,40.1228571428571,3.74285714285714,4.79714285714286,22.1257142857143,7.08791123682801,26.9242857142857,94.6928571428571
2020-06-14,2743,0,2.65714285714286,24.05,33.1685714285714,41.9071428571429,3.70571428571429,4.77571428571429,16.1514285714286,5.77064838326588,28.7285714285714,94.6071428571429
2020-06-21,3596,0,1.69714285714286,21.8357142857143,30.7485714285714,39.4142857142857,4.05857142857143,5.20142857142857,18.1057142857143,5.6328663918743,29.1214285714286,95.0057142857143
2020-06-28,4804,0,6.31,22.0828571428571,30.2157142857143,37.9057142857143,3.84857142857143,4.84,24.3385714285714,7.46798313050012,29.4185714285714,94.9628571428571
2020-07-05,6344,0,4.72714285714286,22.1342857142857,31.1071428571429,39.3814285714286,3.71571428571429,4.70857142857143,21.1871428571429,6.82598774169731,29.4914285714286,94.6985714285714
2020-07-12,9073,0,9.22857142857143,23.2942857142857,31.2257142857143,38.3457142857143,3.81714285714286,4.76428571428571,27.7928571428571,8.99534269175913,28.44,94.6614285714286
2020-07-19,11677,0,7.67857142857143,23.4971428571429,31.4685714285714,39.1985714285714,4.32142857142857,5.42428571428571,24.9,8.129695358518,28.1642857142857,94.6628571428571
2020-07-26,16198,0,7.91857142857143,21.8257142857143,29.88,37.7042857142857,4.47714285714286,5.58142857142857,28.7228571428571,8.63536629832934,28.5114285714286,94.7328571428571
2020-08-02,23653,0,8.59857142857143,23.9942857142857,31.9471428571429,39.26,4.01142857142857,5.00857142857143,25.42,8.54295396487654,27.8914285714286,94.7485714285714
2020-08-09,33403,0,5.05571428571429,24.8442857142857,33.0114285714286,40.8157142857143,3.76428571428571,4.88285714285714,19.5071428571429,6.94009871249291,27.9228571428571,94.6271428571429
2020-08-16,49129,0,8.95428571428571,23.9971428571429,31.8171428571429,39.6057142857143,4.74428571428571,5.92428571428571,26.5428571428571,8.86465722301319,27.1842857142857,94.7842857142857
2020-08-23,67812,0,8.88857142857143,23.1914285714286,31.2671428571429,39.3357142857143,4.37,5.52142857142857,27.7942857142857,8.96003992888506,26.9171428571429,94.6714285714286
2020-08-30,85408,0,9.43571428571429,23.2971428571429,31.0414285714286,38.2428571428571,2.92142857142857,3.67857142857143,28.34,9.09108562075753,26.1,94.6785714285714
2020-09-06,110807,0,4.41428571428571,22.2414285714286,30.6628571428571,38.8714285714286,4.39142857142857,5.61,22.0457142857143,6.86834181484567,25.54,94.7828571428571
2020-09-13,146855,0,6.83428571428571,22.26,30.5757142857143,38.9657142857143,3.86428571428571,4.92285714285714,24.9014285714286,7.78331001953783,25.0057142857143,94.9228571428571
2020-09-20,180038,0,6.92285714285714,22.5342857142857,30.0271428571429,37.5114285714286,3.01714285714286,3.88714285714286,25.9371428571429,7.83878141262114,23.9271428571429,94.9671428571429
2020-09-27,214453,0,6.77571428571429,21.41,28.7542857142857,36.6185714285714,3.14571428571429,4.10428571428571,28.2942857142857,7.84889943000235,23.4314285714286,95.1114285714286
2020-10-04,245573,0,4.18571428571429,22.6057142857143,30.1871428571429,38.2985714285714,3.73142857142857,4.93,20.6857142857143,6.33712593058949,22.7357142857143,94.9157142857143
2020-10-11,281476,0,4.80857142857143,20.0185714285714,26.9385714285714,34.4914285714286,3.21142857142857,4.25428571428571,27.7142857142857,7.00118036714851,21.8128571428571,95.1828571428571
2020-10-18,325783,0,2.50571428571429,19.1128571428571,26.1271428571429,34.34,3.55142857142857,4.69142857142857,23.5642857142857,5.76444219821225,21,95.08
2020-10-25,368871,0,7.81428571428571,15.2171428571429,21.89,29.5214285714286,3.71,4.75571428571429,44.25,8.58616153432414,20.0085714285714,95.4114285714286
2020-11-01,417496,0.41,5.7,14.1057142857143,20.3185714285714,27.3671428571429,2.84428571428571,3.75428571428571,41.3057142857143,7.20576448612707,17.2957142857143,95.3371428571429
2020-11-08,458222,1.65,6.83285714285714,12.6571428571429,18.5814285714286,25.4342857142857,3.39714285714286,4.37571428571429,50.5357142857143,8.01358499827574,17.0485714285714,95.6
2020-11-15,500597,4.16,7.99,12.1528571428571,17.88,23.7871428571429,2.6,3.39,55.7685714285714,8.49813147295649,15.3685714285714,95.5914285714286
2020-11-22,532170,0.39,4.93285714285714,10.2014285714286,16.1157142857143,22.8942857142857,2.67714285714286,3.63285714285714,50.43,6.91800108472305,16.6228571428571,95.3614285714286
2020-11-29,562833,0,1.83857142857143,8.72428571428571,15.1614285714286,23.2742857142857,2.99,4.03714285714286,44.5728571428571,5.71720665395427,16.0928571428571,95.1985714285714
2020-12-06,592800,0.1,1.04714285714286,9.15857142857143,15.51,23.4042857142857,3.14142857142857,4.32285714285714,41.6071428571429,5.47188428190626,14.3385714285714,94.9757142857143
2020-12-13,623327,3.33,1.00285714285714,9.67285714285714,15.5642857142857,23.0057142857143,3.21142857142857,4.37142857142857,39.2514285714286,5.20436702861015,14.8742857142857,95.0714285714286
