"Dates","cc","pr","tdew","tmin","tmoy","tmax","wspd","wspd10","rh","ah","insol","ps"
2020-03-22,6,0,6.64833333333333,21.4283333333333,30.1083333333333,39.6166666666667,2.76833333333333,3.76333333333333,26.79,8.11529020517722,24.5416666666667,100.56
2020-03-29,21,0,8.55857142857143,21.1342857142857,29.4342857142857,38.1542857142857,3.15857142857143,4.22714285714286,30.1785714285714,8.89787605744007,24.9128571428571,100.642857142857
2020-04-05,28,0.01,10.4628571428571,26.4771428571429,34.7171428571429,43.1042857142857,3.15,4.26857142857143,24.7771428571429,9.66466748327991,25.2542857142857,100.434285714286
2020-04-12,38,0,9.51571428571429,23.3485714285714,32.7142857142857,42.5671428571429,2.75714285714286,3.71571428571429,30.2942857142857,10.5208779918325,25.7,100.502857142857
2020-04-19,64,0.54,12.1057142857143,24.9514285714286,31.5714285714286,38.6657142857143,3.86,5.07142857142857,32.5557142857143,10.7319373484086,23.3228571428571,100.645714285714
2020-04-26,70,0.06,8.33857142857143,23.7014285714286,31.8171428571429,40.1714285714286,2.89714285714286,3.84,26.0628571428571,8.65064231504286,23.8642857142857,100.614285714286
2020-05-03,87,0,12.3085714285714,25.9428571428571,34.3042857142857,42.8928571428571,3.19428571428571,4.23571428571429,30.24,11.5404573610595,24.5442857142857,100.66
2020-05-10,129,0,12.3771428571429,23.8,31.9628571428571,40.94,3.15857142857143,4.15428571428571,36.8385714285714,12.2993400145814,24.8928571428571,100.501428571429
2020-05-17,159,3.6,13.6271428571429,24.7014285714286,32.7371428571429,40.8771428571429,2.7,3.54571428571429,35.6171428571429,12.4126874009708,24.8228571428571,100.641428571429
2020-05-24,171,0,12.8857142857143,24.1785714285714,32.5142857142857,41.38,3.44857142857143,4.50285714285714,34.7942857142857,12.0901743817756,25.0328571428571,100.741428571429
2020-05-31,175,0.21,14.8271428571429,25.5157142857143,32.5085714285714,39.4842857142857,2.74857142857143,3.59428571428571,38.5614285714286,13.3512617038205,22.5128571428571,100.675714285714
2020-06-07,180,0.47,16.0971428571429,26.44,32.35,39.0714285714286,3.14142857142857,4.12571428571429,40.4014285714286,13.8660876105108,21.7542857142857,100.788571428571
2020-06-14,196,41.65,21.6185714285714,25.8914285714286,30.3357142857143,35.49,2.58285714285714,3.43285714285714,62.3657142857143,19.1816479230082,19.0728571428571,100.798571428571
2020-06-21,244,9.33,22.5914285714286,25.9414285714286,30.4742857142857,35.8228571428571,3.08285714285714,4.10857142857143,65.1971428571429,20.2889002581466,20.6685714285714,100.841428571429
2020-06-28,300,35.91,23.0685714285714,25.3857142857143,29.44,34.3857142857143,2.5,3.38,70.9214285714286,20.7924885102563,20.3471428571429,100.645714285714
2020-07-05,369,41.32,23.6342857142857,24.7371428571429,28.4771428571429,33.0014285714286,2.45857142857143,3.37,76.7042857142857,21.413582445561,21.5328571428571,100.647142857143
2020-07-12,438,34.19,23.02,24.6314285714286,28.1242857142857,32.4285714285714,2.82571428571429,3.89285714285714,75.5614285714286,20.6456839944195,19.2928571428571,100.657142857143
2020-07-19,534,73.61,23.3742857142857,24.09,27.2057142857143,31.4357142857143,2.88285714285714,3.99285714285714,80.8471428571429,21.050433147316,19.4757142857143,100.744285714286
2020-07-26,1310,61.52,24.2514285714286,24.27,26.8642857142857,30.0914285714286,2.13,3.05714285714286,86.2942857142857,22.0482357129179,18.6714285714286,100.66
2020-08-02,2875,157.32,24.4685714285714,24.1128571428571,26.3057142857143,29.0128571428571,2.51714285714286,3.64285714285714,90.0285714285714,22.2892452682595,19.3014285714286,100.772857142857
