"Dates","cc","pr","tdew","tmin","tmoy","tmax","wspd","wspd10","rh","ah","insol","ps"
2020-03-15,3,1.46,11.0533333333333,18.56,25.5366666666667,32.9766666666667,1.74333333333333,2.53333333333333,43.1033333333333,10.2220863632453,24.2666666666667,84.6466666666667
2020-03-22,51,17.92,14.68,18.7714285714286,24.0757142857143,30.5771428571429,2.00857142857143,2.87285714285714,59.1257142857143,12.8586316868653,21.5185714285714,84.6542857142857
2020-03-29,100,29.81,13.8385714285714,16.1214285714286,21.8971428571429,28.7728571428571,1.74285714285714,2.65571428571429,65.1328571428571,12.4830172803723,24.2114285714286,84.6457142857143
2020-04-05,223,6.82,14.9871428571429,18.1814285714286,24.1485714285714,31.3542857142857,1.84857142857143,2.75,60.6071428571429,13.2925969097685,24.9242857142857,84.7157142857143
2020-04-12,412,17.2,12.8228571428571,18.2485714285714,25.0285714285714,32.3442857142857,1.75285714285714,2.61857142857143,50.5814285714286,11.6456166944882,25.8042857142857,84.6985714285714
2020-04-19,642,114.38,17.3085714285714,18.1614285714286,21.9014285714286,27.18,1.18428571428571,1.78285714285714,77.83,14.9756311950984,19.5657142857143,84.6542857142857
2020-04-26,819,100.94,17.1271428571429,17.5442857142857,20.77,25.2171428571429,1.37571428571429,2.04857142857143,81.2142857142857,14.6615689291531,19.5742857142857,84.7214285714286
2020-05-03,912,94.59,17.9257142857143,18.06,21.6585714285714,26.3242857142857,1.65714285714286,2.50142857142857,80.8571428571429,15.3801869841536,21.7614285714286,84.7542857142857
2020-05-10,1281,123.87,17.2042857142857,16.99,21.2085714285714,25.7228571428571,1.28285714285714,2.00571428571429,79.2885714285714,14.6942333485248,25.0814285714286,84.7628571428571
2020-05-17,1956,7.63,16.9014285714286,17.3571428571429,22.0585714285714,27.46,1.92428571428571,2.89857142857143,74.6257142857143,14.5133719634181,25.8985714285714,84.7714285714286
2020-05-24,3014,21.52,17.1614285714286,17.4928571428571,21.6128571428571,26.6228571428571,1.78,2.68714285714286,77.65,14.7305612487662,24.1585714285714,84.8214285714286
2020-05-31,6121,3.7,16.6685714285714,17.3628571428571,21.9514285714286,27.3985714285714,2,3.01142857142857,74.1857142857143,14.3524188196689,25.2742857142857,84.75
2020-06-07,11482,18.1,16.5771428571429,17.5157142857143,21.6585714285714,26.6114285714286,2.11428571428571,3.11571428571429,75.0728571428571,14.2682834159192,22.4442857142857,84.7014285714286
2020-06-14,19094,17.93,16.0357142857143,17.2485714285714,21.84,27.7285714285714,2.56714285714286,3.72,72.17,13.8686490453408,23.5285714285714,84.6071428571429
2020-06-21,27935,3.94,15.4814285714286,16.9028571428571,22.3057142857143,28.9314285714286,2.76857142857143,3.98285714285714,68.1157142857143,13.4470230983585,24.3928571428571,84.6228571428571
2020-06-28,36404,17.15,15.2371428571429,17.4328571428571,22.5357142857143,28.7457142857143,2.39285714285714,3.48285714285714,66.3571428571429,13.2742113990109,23.8185714285714,84.5485714285714
2020-07-05,40922,8.34,14.8885714285714,16.9271428571429,21.8228571428571,28.0242857142857,2.85,4.07142857142857,67.1942857142857,12.8798808054307,22.0685714285714,84.5071428571429
2020-07-12,47521,19.6,15.25,17.2857142857143,22.1342857142857,28.2371428571429,2.11285714285714,3.03714285714286,67.74,13.2310606781604,23.9485714285714,84.5457142857143
2020-07-19,59844,36.29,14.6657142857143,16.26,20.5171428571429,26.3385714285714,2.91571428571429,4.15571428571429,71.2314285714286,12.6657162542618,20.3542857142857,84.5442857142857
2020-07-26,84645,60.03,15.7471428571429,16.6685714285714,21.0114285714286,26.7328571428571,2.52428571428571,3.62142857142857,73.9014285714286,13.5445612815692,16.4528571428571,84.4128571428571
2020-08-02,116407,34.43,15.7771428571429,16.9657142857143,20.5342857142857,25.6414285714286,2.62571428571429,3.79,75.7928571428571,13.5098688918584,20.58,84.63
2020-08-09,146925,32.75,15.2457142857143,15.94,19.4857142857143,24.2971428571429,2.35,3.43571428571429,77.9185714285714,13.0537801632175,19.0428571428571,84.6928571428571
2020-08-16,185100,43.11,16.2871428571429,16.56,20.8071428571429,26.2185714285714,1.92142857142857,2.85571428571429,76.9828571428571,13.9387287334802,20.2357142857143,84.5728571428571
2020-08-23,251321,29.73,16.3771428571429,16.73,21.3557142857143,27.0128571428571,2.79571428571429,4.02857142857143,74.8914285714286,14.000182885416,23.7857142857143,84.4871428571429
2020-08-30,326375,47.35,16.2685714285714,16.5371428571429,21.0357142857143,26.3771428571429,2.04285714285714,3.03714285714286,75.67,13.8852490443498,23.8042857142857,84.5657142857143
2020-09-06,387711,128.88,15.7385714285714,15.8485714285714,20.4742857142857,25.7471428571429,1.81142857142857,2.76571428571429,76.0357142857143,13.4904247108535,20.85,84.58
2020-09-13,436266,50.61,15.8114285714286,15.6514285714286,20.3785714285714,26.3285714285714,2.41285714285714,3.63571428571429,76.8214285714286,13.5708669874867,22.5957142857143,84.6171428571429
2020-09-20,467875,35.21,15.5857142857143,16.0771428571429,20.8142857142857,26.8442857142857,2.22142857142857,3.44,73.8471428571429,13.3793999965075,22.5828571428571,84.6814285714286
2020-09-27,501106,25.18,15.8728571428571,16.1828571428571,20.6385714285714,26.3328571428571,2.2,3.35,76.0185714285714,13.629686531029,21.5714285714286,84.6142857142857
2020-10-04,533661,19.89,15.3714285714286,16.5257142857143,20.3971428571429,25.55,1.65428571428571,2.57142857142857,75.07,13.2705869884308,21.3685714285714,84.6542857142857
2020-10-11,572518,1,10.4457142857143,15.4385714285714,21,27.5785714285714,1.55285714285714,2.35714285714286,52.8485714285714,9.68934325788305,24.4371428571429,84.7457142857143
2020-10-18,609858,4.33,12.0914285714286,15.3314285714286,20.9757142857143,27.6271428571429,1.48857142857143,2.35571428571429,59.33,10.8463574044237,23.92,84.6957142857143
2020-10-25,641591,0.16,9.52,15.5857142857143,21.12,28.6942857142857,1.68,2.65571428571429,50.5514285714286,9.31012884306161,24.8428571428571,84.7157142857143
2020-11-01,666587,3.43,7.77714285714286,14.6414285714286,20.6214285714286,28.5714285714286,1.48571428571429,2.30142857142857,47.7857142857143,8.6021563312799,24.28,84.7542857142857
2020-11-08,688338,0.36,9.99285714285714,14.7042857142857,21.12,29.0471428571429,1.39857142857143,2.17,52.9014285714286,9.80507178630682,23.2485714285714,84.8228571428571
2020-11-15,709082,0.04,6.82142857142857,14.6414285714286,20.5028571428571,28.81,1.93428571428571,2.95142857142857,44.9114285714286,8.00006765010392,24.1614285714286,84.8285714285714
2020-11-22,730822,0,3.18428571428571,12.3714285714286,19.2385714285714,28.28,1.99142857142857,3.03142857142857,39.5628571428571,6.54967422149034,24.2457142857143,84.7728571428571
