"Dates","cc","pr","tdew","tmin","tmoy","tmax","wspd","wspd10","rh","ah","insol","ps"
2020-03-22,1,0.29,20.79,20.05,25,30.34,1.87,3.05,78.94,18.1764190188091,23.41,100.96
2020-03-29,39,3.53,21.8814285714286,21.7014285714286,26.4571428571429,32.1157142857143,1.71857142857143,2.76285714285714,77.9371428571429,19.4696302034678,22.0028571428571,100.657142857143
2020-04-05,66,23.23,19.69,20.2014285714286,24.8371428571429,30.5442857142857,2.24428571428571,3.49428571428571,74.9914285714286,17.1180491973471,19.4257142857143,100.854285714286
2020-04-12,115,5.28,20.01,21.4971428571429,26.3014285714286,32.0357142857143,2.21714285714286,3.42571428571429,70.9471428571429,17.6293152050562,19.09,100.921428571429
2020-04-19,217,74.59,22.3228571428571,22.4771428571429,26.7671428571429,32.4885714285714,2.13285714285714,3.29571428571429,79.5071428571429,20.1687377418326,18.6014285714286,100.888571428571
2020-04-26,376,39,20.8857142857143,20.3,23.5514285714286,28.0142857142857,2.01,3.27285714285714,85.7771428571429,18.1924501618984,18.3371428571429,101.004285714286
2020-05-03,542,0.52,19.2642857142857,18.98,23.6114285714286,29.6028571428571,1.70857142857143,2.80857142857143,78.4028571428571,16.697982759505,18.5628571428571,101.245714285714
2020-05-10,583,8.28,17.83,19.0785714285714,22.9628571428571,28.4542857142857,2.28571428571429,3.70285714285714,74.7585714285714,15.3314325290436,16.5157142857143,101.414285714286
2020-05-17,811,0.14,16.3657142857143,17.0457142857143,22.5628571428571,29.4571428571429,1.79285714285714,2.89285714285714,71.8728571428571,14.4103507842387,18.6457142857143,101.298571428571
2020-05-24,1135,0.91,15.45,17.5657142857143,22.21,28.5614285714286,1.95285714285714,3.19571428571429,68.4528571428571,13.4333007721565,16.6214285714286,101.612857142857
2020-05-31,1614,0.17,17.17,18.4385714285714,24.3042857142857,31.67,2.11142857142857,3.31285714285714,68.7042857142857,15.1709744178673,15.8314285714286,101.154285714286
2020-06-07,2416,3.42,15.9642857142857,18.0842857142857,22.4842857142857,28.4585714285714,2.06571428571429,3.31571428571429,69.5542857142857,13.8755876066985,13.9942857142857,101.555714285714
2020-06-14,3492,27.77,17.0728571428571,17.7871428571429,22.2471428571429,27.9985714285714,2.28428571428571,3.60714285714286,75.7585714285714,14.9017599101126,12.8057142857143,101.391428571429
2020-06-21,4649,12.62,15.13,17.1914285714286,20.86,26.0814285714286,2.53142857142857,4.02857142857143,72.01,13.0833121740013,13.6314285714286,101.764285714286
2020-06-28,5558,0.2,15.7014285714286,16.0742857142857,21.8242857142857,28.9414285714286,1.94857142857143,3.15,71.84,13.8211358612834,14.43,101.37
2020-07-05,6488,4.63,15.2814285714286,17.2671428571429,21.6257142857143,27.5871428571429,2.32285714285714,3.66571428571429,69.8928571428571,13.3049003052031,14.2285714285714,101.585714285714
2020-07-12,7618,0.1,15.2242857142857,16.9457142857143,22.48,29.4557142857143,2.31571428571429,3.63,67.1971428571429,13.3965694698389,14.6428571428571,101.375714285714
2020-07-19,9528,18.33,14.1057142857143,16.2814285714286,20.4971428571429,26.1985714285714,2.95428571428571,4.56857142857143,69.77,12.4228988916878,14.2085714285714,101.785714285714
2020-07-26,11057,8.64,13.6671428571429,16.2042857142857,20.84,26.48,2.52428571428571,4.01857142857143,66.6171428571429,12.0729655011564,13.7557142857143,101.622857142857
2020-08-02,12694,1.05,13.9271428571429,15.1671428571429,20.43,27.3157142857143,2.34714285714286,3.69571428571429,70.3028571428571,12.4505082386729,15.4385714285714,101.754285714286
2020-08-09,14924,2.01,14.3214285714286,16.2771428571429,21.7171428571429,28.9014285714286,2.27428571428571,3.50428571428571,67.1242857142857,12.8701703499927,17.2428571428571,101.6
2020-08-16,18443,0,13.4614285714286,15.1428571428571,21.7928571428571,30.8185714285714,1.66,2.63285714285714,66.4728571428571,12.7291407940774,19.2585714285714,101.178571428571
2020-08-23,21959,5.43,16.9485714285714,18.6142857142857,23.7285714285714,31.0657142857143,2.93142857142857,4.33285714285714,69.9214285714286,15.0377068192019,13.3357142857143,101.218571428571
2020-08-30,25467,0.05,16.4428571428571,18.9371428571429,26.5328571428571,35.9057142857143,2.24142857142857,3.33428571428571,61.41,15.3654133458476,17.9457142857143,100.834285714286
2020-09-06,29329,9.75,16.3614285714286,19.5657142857143,23.49,29.6828571428571,3.40428571428571,4.98571428571429,67.2685714285714,14.2947848490952,15.6228571428571,101.405714285714
2020-09-13,34027,0.2,15.2028571428571,17.1785714285714,23.0685714285714,30.8371428571429,2.57714285714286,3.87142857142857,66.09,13.6669628624832,19.9357142857143,101.45
2020-09-20,42922,0.48,17.5685714285714,19.9585714285714,27.0485714285714,36.8285714285714,2.49142857142857,3.62428571428571,64.3042857142857,16.6051682103373,19.97,100.927142857143
2020-09-27,52016,0.42,15.75,19.7614285714286,26.5885714285714,35.4985714285714,2.96142857142857,4.26857142857143,58.6342857142857,14.7052172159281,20.6757142857143,100.905714285714
2020-10-04,61684,0.08,19.0214285714286,22.1342857142857,27.94,37.2514285714286,3.02571428571429,4.26857142857143,64.1428571428571,17.4062503656404,20.6357142857143,100.785714285714
2020-10-11,67414,7.87,17.4371428571429,21.5928571428571,26.4885714285714,33.8614285714286,3.17,4.48285714285714,61.3142857142857,15.3198940971068,16.45,100.858571428571
2020-10-18,73460,6.74,17.3042857142857,20.34,25.5114285714286,33.0057142857143,3.17857142857143,4.54428571428571,64.6871428571429,15.3186582781568,20.5971428571429,101.178571428571
2020-10-25,80789,0.03,18.19,20.7685714285714,27.59,36.9042857142857,2.99142857142857,4.25,63.2328571428571,16.8423230887847,24.0657142857143,100.887142857143
