"Dates","cc","pr","tdew","tmin","tmoy","tmax","wspd","wspd10","rh","ah","insol","ps"
2020-05-03,8,7.83,24.0325,27.955,28.2825,28.7025,4.7175,5.3525,77.7025,21.4763506096563,20.41,101.13
2020-05-10,52,36.25,24.2014285714286,27.5728571428571,27.7428571428571,27.9028571428571,5.80857142857143,6.68,80.9828571428571,21.7272824586321,18.4242857142857,101.104285714286
2020-05-17,77,14.41,22.8885714285714,27.07,27.4014285714286,27.7,5.20571428571429,5.96714285714286,76.3471428571429,20.1072271729169,18.5985714285714,101.15
2020-05-24,333,16.77,22.5714285714286,26.8128571428571,27.2,27.6157142857143,6.00428571428571,6.92857142857143,75.8385714285714,19.7491004334994,16.2985714285714,101.328571428571
2020-05-31,647,1.76,22.51,26.68,27.0985714285714,27.4685714285714,4.33,4.92,76.01,19.6893950736057,19.45,101.232857142857
2020-06-07,916,8.87,22.9085714285714,26.6542857142857,26.9985714285714,27.3142857142857,6.35,7.36571428571429,78.2685714285714,20.1540948559667,17.2385714285714,101.298571428571
2020-06-14,1121,4.03,21.0985714285714,25.9728571428571,26.47,26.8514285714286,4.72571428571429,5.38,72.3214285714286,18.0842349758392,18.4157142857143,101.251428571429
2020-06-21,1484,42.33,21.4614285714286,25.4171428571429,25.8242857142857,26.18,6.83571428571429,7.93857142857143,76.9371428571429,18.545905123197,14.0642857142857,101.368571428571
2020-06-28,1865,21.63,22.2328571428571,25.7885714285714,26.1457142857143,26.4128571428571,4.89571428571429,5.61,79.0714285714286,19.4113602512292,17.3971428571429,101.188571428571
2020-07-05,2110,8.77,21.2557142857143,25.3628571428571,25.6657142857143,25.9657142857143,6.09714285714286,7.05571428571429,76.5628571428571,18.3050260097873,17.8871428571429,101.261428571429
2020-07-12,2197,47.22,21.6585714285714,25.3271428571429,25.6842857142857,26.0514285714286,4.68,5.35285714285714,78.5071428571429,18.8019117144796,17.3128571428571,101.262857142857
2020-07-19,2277,7.76,20.4528571428571,24.7685714285714,25.1914285714286,25.6157142857143,6.48857142857143,7.53714285714286,74.9742857142857,17.4561504904232,16.5414285714286,101.347142857143
2020-07-26,2382,16.27,19.7985714285714,24.4128571428571,24.7757142857143,25.1242857142857,6.76,7.85142857142857,73.7671428571429,16.7723653195502,15.84,101.261428571429
2020-08-02,2614,23.49,21.2371428571429,24.5742857142857,24.9085714285714,25.2242857142857,6.37571428571429,7.42,80.0428571428571,18.3354525523,16.3414285714286,101.387142857143
